,Unnamed: 0,fips,median_income,cases,county,state,emp_combined,merchants_all,spend_all,median_age,pop,pop_density,afr,hisp,over65,casesper100k
347,347,13305,22399.0,1794,Wayne,Georgia,-0.14499554363984676,,0.00500387365996826,37.6,30099,46.89948,19.92092760556829,5.711153194458287,24.811455530084057,5960.330908003588
348,348,13311,27752.0,1607,White,Georgia,,,-0.1746793971034921,42.3,27144,112.7774,1.6836133215443565,2.3835838491010906,31.71234895372827,5920.277040966696
349,349,13313,26202.0,9556,Whitfield,Georgia,-0.03058973180076628,,-0.06916791695644442,34.0,102599,353.225,3.747599879141122,31.64845661263755,21.375452002456164,9313.930934999365
350,350,15001,30536.0,1735,Hawaii,Hawaii,-0.15363262068965516,-0.26153972274143283,-0.002901470395841261,40.9,185079,45.94336,0.5511160099200882,11.553444745216911,30.35622626013757,937.437526677797
351,351,15003,36957.0,16390,Honolulu,Hawaii,-0.26089541762452123,-0.2469745887850462,-0.054924755842730176,37.8,953207,1586.713,2.0201278421161404,8.123419152398167,26.53862172644557,1719.4586275593865
352,352,15007,34697.0,135,Kauai,Hawaii,-0.2306249386973181,-0.361716853582554,,41.3,67091,108.219,0.4143625821645228,9.412588871830797,30.117303364087586,201.21923954032582
353,353,15009,35474.0,1041,Maui,Hawaii,,,-0.017473581038920622,39.6,154834,133.3027,0.561892090884431,10.146350284821164,26.671790433625695,672.3329501272331
354,354,16001,32937.0,31227,Ada,Idaho,-0.08486862068965513,-0.20358468224299064,0.009569257270317455,34.8,392365,372.7666,1.1318542683470747,7.112000305837675,21.501408127636257,7958.660940705721
355,355,16005,24667.0,5552,Bannock,Idaho,,,-0.039639565194349184,31.4,82839,74.49632,0.7544755489564094,6.744407827231134,22.170716691413464,6702.157196489577
356,356,16011,24405.0,3249,Bingham,Idaho,,,-0.028263681803428583,31.8,45607,21.780070000000002,0.2302278159054532,17.242967088385555,21.946192470454093,7123.906417874449
357,357,16013,31209.0,1478,Blaine,Idaho,,,-0.08603662453842226,40.4,21376,8.085986,0.1824476047904192,19.985029940119762,26.6373502994012,6914.296407185629
358,358,16019,27063.0,9178,Bonneville,Idaho,,-0.14041204672897192,0.041254593675936486,31.7,104234,55.85728,0.5612372162634074,11.428132854922572,21.226279333039123,8805.188326265901
359,359,16021,24746.0,432,Boundary,Idaho,,,-0.006340844502444448,42.8,10972,8.649175,0.2643091505650747,3.663871673350346,32.74699234414874,3937.294932555596
360,360,16023,25764.0,144,Butte,Idaho,,,-0.015673333192380946,41.7,2891,1.295444,0.20754064337599448,4.116222760290556,32.27257004496714,4980.9754410238675
361,361,16027,25210.0,18076,Canyon,Idaho,-0.043392566283524905,-0.20938009314641773,,31.6,188923,321.6422,0.5700735220169064,23.85575075559884,20.51629499849145,9567.919205178829
362,362,16031,25371.0,2369,Cassia,Idaho,,,-0.0449045780323492,32.0,22952,8.947866000000003,0.27884280237016384,24.93900313698153,22.8738236319275,10321.540606483095
363,363,16037,19388.0,180,Custer,Idaho,,,0.05252550718720637,48.0,4368,0.8876351999999998,0.18315018315018314,4.029304029304028,37.15659340659341,4120.879120879121
364,364,16041,22649.0,826,Franklin,Idaho,,,-0.24730533338095245,31.5,12786,19.26634,0.21898951978726733,6.554043485061786,22.149225715626468,6460.190833724386
365,365,16043,24360.0,826,Fremont,Idaho,,,0.029042507764603175,33.5,13242,7.105886999999999,0.34737954991693104,12.792629512158284,24.73191360821628,6237.728439812717
366,366,16045,22739.0,1244,Gem,Idaho,,,-0.019965628469714298,42.9,16719,29.80745,0.11962437944853165,7.990908547161911,32.28662001315868,7440.636401698666
367,367,16047,25003.0,1076,Gooding,Idaho,,,-0.013067015189301577,34.3,15464,21.21341,0.2392653905845836,28.091050181065704,25.36213140196585,6958.0962234868075
368,368,16049,21757.0,909,Idaho,Idaho,,,-0.10510965238539363,48.0,16267,1.9188779999999999,0.2581914305034733,2.58806172004672,38.63650335034119,5588.0002458966
369,369,16051,27630.0,1862,Jefferson,Idaho,,,0.005223355510603181,30.0,26140,23.90487000000001,0.19892884468247896,10.103289977046671,18.84468247895945,7123.182861514919
370,370,16053,24582.0,2092,Jerome,Idaho,,,-0.006734479337682531,31.7,22374,37.4658,0.27710735675337445,30.96898185393761,21.408778045946182,9350.138553678376
371,371,16055,28786.0,10003,Kootenai,Idaho,,-0.1571932056074766,,38.9,138494,111.3184,0.3003740234233974,3.8037748927751385,27.718168296099467,7222.695568039049
372,372,16059,22472.0,446,Lemhi,Idaho,,,0.0865221221209461,49.7,7936,1.739059,0.2268145161290323,2.2807459677419355,40.751008064516135,5619.959677419355
373,373,16063,25216.0,405,Lincoln,Idaho,,,0.03432736135177775,32.0,5208,4.334923000000002,0.3648233486943164,28.3410138248848,22.100614439324122,7776.497695852534
374,374,16065,12911.0,4910,Madison,Idaho,-0.0842488927203066,,-0.0553622603633016,22.6,37536,79.99899,0.4928601875532822,5.908994032395568,10.448635976129582,13080.775788576299
375,375,16067,25095.0,1887,Minidoka,Idaho,,,-0.005880793566031775,35.3,20069,26.49054000000001,0.3836763167073596,32.353380836115406,26.299267527031738,9402.561163984255
376,376,16075,27032.0,1846,Payette,Idaho,,,-0.06185015257088891,37.2,22623,55.60295,0.22985457277991425,14.86540246651638,26.80457941033461,8159.837333686956
377,377,16081,33984.0,624,Teton,Idaho,,,-0.10657691447268898,33.2,10170,22.62738,0.2458210422812193,16.922320550639135,16.214355948869223,6135.693215339233
378,378,16083,26170.0,7427,Twin Falls,Idaho,,,-0.02156673330123808,34.4,77230,40.198570000000004,0.4428330959471708,13.686391298718116,24.98381457982649,9616.729250291339
379,379,17001,30499.0,5434,Adams,Illinois,,,-0.04865049553450794,40.7,67103,78.46449,3.4737642132244457,1.1564311580704292,30.05230764645396,8097.998599168442
380,380,17007,30257.0,4495,Boone,Illinois,,,-0.23134226702114305,36.8,54165,192.9507,1.9643681344041355,20.247392227453155,22.69731376350041,8298.716883596418
381,381,17019,28603.0,12436,Champaign,Illinois,-0.12374880076628353,,,28.9,201081,201.8347,12.405945862612581,5.274988686151351,19.669188038651093,6184.572386252306
382,382,17027,34187.0,3908,Clinton,Illinois,,,-0.16224825425492068,39.3,37762,79.65236999999998,3.543244531539643,2.8017583814416613,26.018219373973842,10349.028123510408
383,383,17029,25029.0,3761,Coles,Illinois,-0.1421117088122605,,,31.6,53873,105.9886,3.8368013661760063,2.143931097210105,24.624580030813213,6981.233642084161
384,384,17031,32955.0,352409,Cook,Illinois,-0.07323027969348654,-0.27334454828660404,-0.16289795150793654,35.3,5194675,5495.114000000001,24.790136052784824,23.96226905436817,22.90143271715748,6784.043275084582
385,385,17037,28262.0,5892,DeKalb,Illinois,-0.02691413295019159,,-0.13527278126761907,29.3,105160,166.5751,6.401673640167362,10.124572080639023,19.09376188664892,5602.890833016356
386,386,17043,41943.0,54533,DuPage,Illinois,-0.04967427203065136,-0.2811959813084107,-0.16175955538031744,38.2,916924,2799.777,4.6182671628182925,13.251479948174545,23.940915495722656,5947.384952297028
387,387,17045,27974.0,1091,Edgar,Illinois,-0.017019257088122602,,,43.2,18576,29.79911,0.34453057708871665,1.0066752799310938,32.676571920757965,5873.169681309217
388,388,17049,30369.0,3385,Effingham,Illinois,,,-0.04117164145009521,39.2,34242,71.51965,0.23071082296594825,1.7434729279831789,27.34945388703931,9885.520705566265
389,389,17057,26843.0,1869,Fulton,Illinois,,,-0.1264334638190794,41.9,37069,42.82488,3.4233456527017183,2.4171140305915992,31.21745933259597,5041.948798187164
390,390,17061,25938.0,992,Greene,Illinois,,,0.028210108013206336,41.6,13886,25.57183,0.856978251476307,0.8281722598300446,29.727783378942817,7143.88592827308
391,391,17063,40057.0,3413,Grundy,Illinois,,,0.04416628572222221,36.1,50063,119.7557,1.2084773185785909,8.181691069252741,22.04821924375287,6817.410063320216
392,392,17067,29026.0,1141,Hancock,Illinois,,,-0.04314615548441268,44.6,19104,24.06876,0.2721943048576214,0.9683835845896148,34.32788944723618,5972.571189279733
393,393,17073,31155.0,3265,Henry,Illinois,,,-0.10012365078158736,41.8,50486,61.34496,1.5766747217050272,4.757754625044567,30.717426613318555,6467.13940498356
394,394,17075,26890.0,2060,Iroquois,Illinois,-0.08587431800766293,,,43.4,29718,26.597659999999998,0.7840366108082644,5.3301029678982434,32.28346456692913,6931.825829463625
395,395,17077,21117.0,3190,Jackson,Illinois,,,-0.17296104102285706,29.1,60218,103.0986,14.263177123119336,3.9905011790494536,22.015012122621144,5297.419376266233
396,396,17081,26679.0,2368,Jefferson,Illinois,-0.15098798850574707,,,40.6,38827,67.97815,8.373039379813019,2.0578463440389423,29.60568676436501,6098.848739279368
397,397,17083,31247.0,1623,Jersey,Illinois,,,-0.09101110161714918,40.5,22985,62.24422,0.4046117032847509,0.965847291711986,28.2271046334566,7061.12682184033
398,398,17089,33731.0,36780,Kane,Illinois,-0.06788213026819917,-0.2766441744548288,-0.1485130824543174,34.5,515269,990.7919,5.710027189681506,30.73928375275827,20.109690278281832,7138.019170569159
399,399,17091,27619.0,9845,Kankakee,Illinois,,,0.1503631206882222,36.7,113449,167.6861,15.149538559176367,8.961736110498991,25.20427681160698,8677.908134932877
400,400,17093,40170.0,7376,Kendall,Illinois,-0.05547559463601535,,-0.08466692069553022,32.9,114736,358.1746,5.73926230651234,15.599288802119649,15.913924138892762,6428.671036117696
401,401,17095,25366.0,3436,Knox,Illinois,,,-0.15307262801184127,42.0,52919,73.86849000000002,7.199682533683554,4.833802603979668,32.21149303652752,6492.942043500444
402,402,17097,37491.0,43088,Lake,Illinois,-0.0656190038314176,-0.2548777570093461,-0.1564740193015238,36.7,703462,1585.5529999999999,6.970241462936164,19.899724505374845,21.727541786194568,6125.135401770103
403,403,17099,29484.0,7430,LaSalle,Illinois,-0.11489181226053645,,-0.14463662866622215,41.0,113924,100.3626,1.918823075032478,8.018503563779362,29.056212913872404,6521.891787507461
404,404,17107,30474.0,2371,Logan,Illinois,,,-0.1246002890380636,39.4,30305,49.03256,7.5400098993565425,2.946708463949843,27.751196172248807,7823.791453555519
405,405,17109,21047.0,1767,McDonough,Illinois,,,0.002454634869492041,28.9,32612,55.33015,5.034956457745615,2.6585306022323065,24.880412118238684,5418.250950570342
406,406,17111,39390.0,16561,McHenry,Illinois,-0.03558992605363983,-0.27516329595015576,,38.0,308760,511.8944,1.0632853996631688,11.416310402901932,21.509910610182672,5363.7129161808525
407,407,17113,33417.0,10090,McLean,Illinois,-0.03389203448275862,,,32.1,169572,143.2949,7.327860731724575,4.383978487014367,20.49748779279598,5950.27480952044
408,408,17117,29329.0,2779,Macoupin,Illinois,,,0.0403558537313016,41.7,47765,55.35361999999999,0.7515963571652884,0.8751177640531771,30.48047733696221,5818.067622736313
409,409,17119,31555.0,17766,Madison,Illinois,-0.07481435593869731,-0.17851176635514004,-0.029011399991111082,38.6,269282,376.3121,7.8857851620234545,2.715740376259832,26.36492598836907,6597.544581516775
410,410,17123,30372.0,500,Marshall,Illinois,,,-0.1357940950031747,44.8,12640,32.679320000000004,0.3481012658227848,2.4841772151898733,34.287974683544306,3955.6962025316457
411,411,17125,26764.0,863,Mason,Illinois,,,0.02196530159209521,44.0,14666,27.19765,0.3681985544797491,0.7977635347061228,33.30833219691804,5884.358379926361
412,412,17129,40057.0,620,Menard,Illinois,,,0.013038774297492036,42.6,12705,40.40554,0.59818968909878,0.9523809523809524,30.05116096025187,4879.968516332153
413,413,17131,31234.0,940,Mercer,Illinois,,,-0.056449143761333365,43.7,16434,29.283559999999998,0.28599245466715345,1.868078374102471,32.420591456736034,5719.849093343069
414,414,17133,41254.0,2555,Monroe,Illinois,,,0.014741260329244454,41.0,32957,85.60019,0.2093637163576782,1.3654155414631186,26.34948569347938,7752.526018751707
415,415,17135,27335.0,1473,Montgomery,Illinois,,,0.004178590323872997,41.9,30104,42.780409999999996,3.1623704491097526,1.5247143236779166,29.92625564709009,4893.037470103641
416,416,17137,26917.0,2657,Morgan,Illinois,,,-0.06082603487752381,40.8,35547,62.49574000000001,5.969561425718062,2.0029819675359386,29.791543590176392,7474.6110782907135
417,417,17143,30634.0,11225,Peoria,Illinois,-0.030057710344827588,,-0.10578867939965082,36.8,186494,301.1808,17.711025555781955,3.8081654101472435,26.29360730103917,6018.960395508702
418,418,17147,36317.0,903,Piatt,Illinois,,,-0.10508454155597144,42.6,16729,38.08951,0.3467033295474924,0.9982664833522624,29.88224042082611,5397.812182437683
419,419,17149,27016.0,1182,Pike,Illinois,,,0.036154689063714315,42.5,16430,19.76229,1.6737674984783932,1.046865489957395,32.48934875228241,7194.157029823494
420,420,17157,28650.0,2801,Randolph,Illinois,,,0.0937961013009524,41.0,33476,58.168569999999995,9.747281634603896,2.589915163101924,28.760903333731623,8367.188433504602
421,421,17161,30830.0,9883,Rock Island,Illinois,,-0.2097211121495327,-0.03568264425053337,40.0,147546,345.0267,9.006682661678393,11.60180553861169,29.43421034795929,6698.25003727651
422,422,17163,30310.0,17959,St. Clair,Illinois,,-0.15958480280373827,-0.10152203164603177,36.9,270056,410.5697,30.47590129454632,3.2530290013923038,24.040939656960038,6650.102201024973
423,423,17167,34933.0,11902,Sangamon,Illinois,-0.1498350199233717,-0.19852002803738336,-0.06857461599266666,39.2,197465,227.4151,11.817284075658979,1.762337629453321,27.02960018231079,6027.397260273973
424,424,17171,30248.0,279,Scott,Illinois,,,0.054143238242825416,42.7,5355,21.34207,0.16806722689075632,0.8029878618113911,30.12138188608777,5210.084033613445
425,425,17173,29644.0,1610,Shelby,Illinois,,,-0.029839683562796863,43.5,22363,29.4823,0.22358359790725754,0.8049009524661271,32.75052542145509,7199.391852613691
426,426,17179,33800.0,8565,Tazewell,Illinois,-0.05049705363984674,,-0.0924207589320635,39.8,135394,208.6277,1.0148160184350856,1.8568031079663798,28.470980988817825,6325.981948978538
427,427,17183,27550.0,4943,Vermilion,Illinois,,-0.14049588785046746,,39.8,81625,90.85915,12.950689127105667,4.2156202143950985,29.316998468606428,6055.742725880552
428,428,17185,26544.0,828,Wabash,Illinois,,,0.12752406374761902,42.0,11947,53.51361,0.6445132669289361,1.3225077425295049,31.50581736000669,6930.610195028041
429,429,17187,26774.0,1314,Warren,Illinois,,,-0.09056909522104767,39.6,17707,32.64532,1.711187665894844,8.41475122832778,30.12367990060429,7420.794036256848
430,430,17195,27944.0,4349,Whiteside,Illinois,,,-0.07551916794863492,41.8,58498,85.49216,1.335088379089883,11.034565284283225,30.90362063660296,7434.4422031522445
431,431,17197,37319.0,46265,Will,Illinois,-0.048640080383141784,-0.28788676012461073,-0.2226694600161904,35.4,677560,809.5995,11.178788594368026,15.617362300017712,19.45082354330244,6828.177578369443
432,432,17199,27489.0,4404,Williamson,Illinois,,-0.032501308411214964,,40.1,66357,157.9367,3.8277800382778002,1.9606070196060703,29.24785629247857,6636.828066368281
433,433,17201,28400.0,21879,Winnebago,Illinois,-0.02304096475095784,-0.2445230529595016,-0.14367212717301578,38.3,295266,575.1613,12.22897319704944,10.897631288397578,26.082244484634188,7409.928674483347
434,434,17203,35400.0,2308,Woodford,Illinois,,,-0.11161550134599996,39.6,38664,73.25513000000002,0.4836540451065591,1.363025036209394,27.607076350093106,5969.377198427478
435,435,18001,29570.0,2267,Adams,Indiana,-0.06613208697318011,,,34.0,34387,101.4281,0.31116410271323464,4.1062029255241805,24.58196411434553,6592.607671503765
436,436,18003,30325.0,24059,Allen,Indiana,-0.11086721839080453,,,35.3,355329,540.5822,11.712525574889753,6.499047361740809,23.3746753009183,6770.908087997321
437,437,18005,31874.0,4573,Bartholomew,Indiana,-0.06948587739463602,,-0.08583336529523809,38.2,76794,188.7258,1.8491027944891527,6.2010052868713705,26.207776649217386,5954.892309294997
438,438,18011,41956.0,3510,Boone,Indiana,-0.04993959157088125,,,38.6,56640,133.9283,0.8739406779661016,2.242231638418079,23.075564971751408,6197.033898305085
439,439,18019,30746.0,6842,Clark,Indiana,,,-0.10305628596158732,37.9,110232,295.6427,6.949887509978954,4.8534001016038895,25.29846142680891,6206.909064518471
440,440,18029,31366.0,3100,Dearborn,Indiana,,,-0.1450061139390477,40.0,50047,164.0704,0.5994365296621176,1.0030571263012769,26.45513217575479,6194.177473175215
441,441,18031,30464.0,1830,Decatur,Indiana,,,-0.09763589200663488,38.7,25740,69.0881,0.3185703185703186,1.6550116550116551,26.52680652680653,7109.557109557109
442,442,18033,30167.0,2518,DeKalb,Indiana,-0.11132977011494252,,,38.1,42223,116.3731,0.3505198588447055,2.4417971247898063,25.209009307723278,5963.574355209246
443,443,18037,31409.0,3380,Dubois,Indiana,,-0.21727311526479745,-0.16428680288104766,39.9,41889,98.03886999999999,0.2912459118145576,6.018286423643439,26.8184965026618,8068.944114206594
444,444,18039,29100.0,20834,Elkhart,Indiana,-0.044597321839080425,-0.2017780996884736,,34.9,197559,426.5364,5.723353529831594,14.115276955238688,23.21686179824761,10545.710395375558
445,445,18043,31865.0,4214,Floyd,Indiana,-0.04898439923371645,,0.006141119690193633,39.1,74578,504.1276,5.193220520797018,2.644211429644131,25.80921987717557,5650.459921156374
446,446,18049,27488.0,1157,Fulton,Indiana,-0.024878850038314162,,,40.3,20836,56.55988000000001,0.7199078517949703,4.233058168554424,29.626607794202343,5552.889230178537
447,447,18051,30141.0,2568,Gibson,Indiana,,,0.059866726886158725,39.9,33503,68.72610999999999,1.781929976420022,1.3163000328328809,27.925857385905733,7664.9852252037135
448,448,18053,23127.0,4449,Grant,Indiana,,-0.1977208411214953,,39.5,70061,169.1992,6.976777379711965,3.59258360571502,29.10035540457601,6350.180556943235
449,449,18057,46631.0,19048,Hamilton,Indiana,-0.07412064942528737,-0.2495819928348907,,35.6,274569,696.4031,3.4974815073806584,3.4330168372977283,18.695846945576523,6937.418281014973
450,450,18059,37719.0,4071,Hancock,Indiana,0.044214160919540224,,0.17524190031079356,39.1,70002,228.7528,2.0742264506728376,1.737093225907831,25.186423245050143,5815.548127196365
451,451,18063,38755.0,9037,Hendricks,Indiana,-0.0827820229885057,,,36.7,145448,357.4441,4.8704691711127,3.0106979814091632,21.760354215939717,6213.217094769265
452,452,18067,30252.0,5352,Howard,Indiana,-0.17432411494252892,,,40.7,82752,282.3755,6.863882443928848,2.6621713070378963,29.55698955916473,6467.517401392111
453,453,18069,28502.0,1923,Huntington,Indiana,-0.12169003065134094,,,39.0,37124,97.01793,0.4309880400818877,1.6997090830729449,26.990626010128217,5179.937506734188
454,454,18071,28439.0,3183,Jackson,Indiana,-0.1483895528735632,,-0.06483145702066656,38.7,42376,83.2024,0.6654710213328299,5.6871814234472335,26.35218047951671,7511.327166320559
455,455,18077,27018.0,1713,Jefferson,Indiana,,,0.06121516151390479,39.7,32428,89.92023,1.671395090662391,2.3282348587640307,27.531762674232148,5282.471937831504
456,456,18079,28491.0,1399,Jennings,Indiana,,,-0.08152211734066674,38.4,28525,75.74684,0.7572304995617879,2.001752848378615,24.950043821209466,4904.469763365469
457,457,18081,35832.0,9560,Johnson,Indiana,-0.07970982758620686,-0.2020167912772585,,36.8,139654,435.8366,1.129935411803457,3.05755653257336,23.67923582568348,6845.489567072908
458,458,18087,30961.0,1812,LaGrange,Indiana,,,-0.057792155744127,30.4,37128,97.80196,0.3151260504201681,3.547188106011636,21.969941822883,4880.413703943116
459,459,18089,29975.0,34821,Lake,Indiana,-0.06656716704980846,-0.31007236760124635,,37.4,496005,994.0752,25.859215128879754,16.665759417747804,25.449743450166835,7020.292134151873
460,460,18091,28152.0,6133,LaPorte,Indiana,-0.06523080459770113,-0.29041655140186906,-0.07708077787936511,39.6,111467,186.3065,10.766415172203429,5.466191787703984,27.519355504319662,5502.076847856316
461,461,18095,26440.0,7188,Madison,Indiana,-0.09459473563218383,,,39.2,131636,291.2848,8.328268862621169,3.182260171989425,27.940684919019127,5460.512321857243
462,462,18097,29572.0,58276,Marion,Indiana,-0.04771899233716475,-0.22527257943925197,,33.9,903393,2279.578,26.674437371110912,9.349862130877698,21.191552292302465,6450.791626678533
463,463,18109,31019.0,3353,Morgan,Indiana,-0.07192878544061301,,,39.9,68894,170.5428,0.25546491711905245,1.1902342729410398,26.10241820768137,4866.89697216013
464,464,18113,30171.0,3401,Noble,Indiana,,,-0.05854019014539679,37.1,47536,115.7036,0.3891787277011107,9.607455402221474,24.69917536183103,7154.577583305284
465,465,18123,28928.0,1018,Perry,Indiana,-0.02816876628352492,,,40.4,19338,50.65922,2.4356189885200124,0.9928637914986036,28.39487020374392,5264.2465611748885
466,466,18127,33572.0,10716,Porter,Indiana,-0.05564360153256701,-0.3094735202492211,,38.4,164343,393.0211,2.977918134633053,8.478000279902401,25.509452790809465,6520.508935579854
467,467,18129,31535.0,1557,Posey,Indiana,,,-0.02331186998212697,41.6,25910,63.261359999999996,0.8992666923967579,0.9571593979158626,28.525665766113466,6009.262832883057
468,468,18141,27208.0,21668,St. Joseph,Indiana,,-0.236462585669782,,36.2,266931,583.0093,12.72163967467248,7.2659226541690565,25.244726165188762,8117.453574144629
469,469,18143,25470.0,1612,Scott,Indiana,,,-0.08966267299111116,39.3,24181,127.0027,0.2357222612795169,1.463959306893842,26.260287002191802,6666.390968115463
470,470,18147,30798.0,1130,Spencer,Indiana,,,-0.08428647589841275,41.9,20952,52.80984,0.4581901489117984,2.467544864452081,29.114165712103855,5393.27987781596
471,471,18151,28865.0,2067,Steuben,Indiana,,,-0.11172933325888884,40.2,34185,110.6528,0.5236214714055872,2.8726049436887524,28.764077811905807,6046.511627906977
472,472,18157,24925.0,12256,Tippecanoe,Indiana,,-0.20267609657320868,,27.7,172780,345.6941,4.001041787243894,7.493344137052901,18.658988308832047,7093.413589535826
473,473,18163,27095.0,12601,Vanderburgh,Indiana,-0.05670270881226051,-0.17475037071651095,0.11773766016069835,37.5,179703,769.6877,9.096676182367574,2.1552227842606966,26.577185689721368,7012.125562734067
474,474,18167,23583.0,7866,Vigo,Indiana,-0.13844684597701135,-0.17809262679127716,,36.1,107848,267.4055,6.895816334099844,2.2893331355240707,25.25498850233663,7293.598397744974
475,475,18173,35851.0,4260,Warrick,Indiana,,,0.017727939791682544,39.7,59689,155.1107,1.3453065053862518,1.584881636482434,26.768751361222336,7136.993415872271
476,476,18177,25292.0,4754,Wayne,Indiana,-0.1279896283524905,,-0.2726599919327297,40.2,68917,171.5461,4.959589070911386,2.6176415108028497,29.178577129010247,6898.152850530348
477,477,18183,32719.0,2021,Whitley,Indiana,,,-0.2523549525349207,40.1,33292,99.21046,0.29736873723417034,1.5469181785413912,27.61924786735552,6070.527454043014
478,478,19011,34887.0,1863,Benton,Iowa,,,-0.11929266703269835,40.9,26076,36.40553,0.39116428900138056,1.0546096026998006,27.24727718975303,7144.500690289922
479,479,19013,28001.0,11839,Black Hawk,Iowa,,-0.2065474610591901,-0.1550416822746033,34.4,131090,231.7025,8.879395834922573,3.743229842093218,25.94248226409337,9031.199938973225
480,480,19015,33532.0,1628,Boone,Iowa,,,-0.10933845745574608,40.8,26306,46.024190000000004,0.7830913099673079,1.9197141336577208,29.33551281076561,6188.702197217364
481,481,19017,33610.0,2124,Bremer,Iowa,,,-0.0854558128196508,39.3,24276,55.74578,0.7867853023562367,0.9845114516394794,29.634206623826,8749.38210578349
482,482,19019,32049.0,1324,Buchanan,Iowa,,,-0.06411152420228575,39.0,20958,36.70274000000001,0.3196869930336864,1.1594617807042655,27.636224830613607,6317.396698158222
483,483,19023,31123.0,1152,Butler,Iowa,,,0.05672691957269836,43.8,14867,25.62696,0.1748839712114078,0.8945987758122016,34.136005919149795,7748.705185982377
484,484,19029,28948.0,927,Cass,Iowa,,,-0.010606850095907942,45.1,13956,24.732870000000002,0.2507881914588707,1.812840355402694,34.57294353683004,6642.304385210662
485,485,19031,35486.0,1242,Cedar,Iowa,,,0.02925196734857141,42.4,18499,31.92589000000001,0.28109627547434995,1.5352181198983728,30.03946159251852,6713.876425752744
486,486,19033,31419.0,4004,Cerro Gordo,Iowa,,,-0.16878570804034926,43.3,44151,77.68784000000002,1.3091436207560418,3.836832687821341,32.06495889107834,9068.877262123167
487,487,19045,29943.0,3751,Clinton,Iowa,,-0.2420833115264797,-0.005588134851365082,41.4,49116,70.67915,2.628471373890381,2.530743545891359,29.74997964003584,7637.022558840296
488,488,19047,30641.0,1926,Crawford,Iowa,,,-0.1291719051565079,38.4,17096,23.93762000000001,1.216658867571362,24.16354702854469,28.27562002807674,11265.793167992513
489,489,19049,46694.0,7136,Dallas,Iowa,0.013234517241379308,,-0.1521378189134286,34.3,66135,112.389,1.3880698571104555,6.137446132909957,19.87601118923414,10790.050653965374
490,490,19057,29964.0,3263,Des Moines,Iowa,-0.017653111111111112,,,41.5,40325,96.90633000000001,5.0787352758834485,2.5840049597024177,31.248605083694983,8091.754494730316
491,491,19059,34232.0,1567,Dickinson,Iowa,,,-0.2210217454536508,48.1,16667,43.79072,0.17399652006959862,1.0679786404271914,38.81922361552769,9401.811963760723
492,492,19061,31437.0,9984,Dubuque,Iowa,,-0.2108897601246105,-0.10899974637079377,38.6,93653,153.9574,2.6544798351360877,1.9294630177356842,27.537825803764964,10660.630198712268
493,493,19085,33596.0,1245,Harrison,Iowa,,,-0.0621264326495555,42.9,14928,21.422179999999997,0.167470525187567,1.2258842443729905,30.935155412647376,8340.032154340835
494,494,19087,28551.0,2296,Henry,Iowa,,,-0.2427535553603176,40.2,20145,46.382,2.2189128816083388,3.792504343509556,29.00967982129561,11397.369074211963
495,495,19097,32335.0,1670,Jackson,Iowa,,,-0.024002563109549187,44.0,19848,31.205640000000002,0.30733575171301897,1.1084240225715438,32.043530834340984,8413.945989520354
496,496,19099,30938.0,2533,Jasper,Iowa,,,-0.22932167959460306,41.6,36842,50.43947,1.2757179306226591,1.4575755930731231,29.47722707779165,6875.305358015308
497,497,19101,25018.0,845,Jefferson,Iowa,-0.1082829885057471,,,43.5,16843,38.67423,1.2705575016327255,2.4342456806982127,34.607848958024114,5016.920976073146
498,498,19105,31435.0,2473,Jones,Iowa,,,-0.004564985407301513,42.7,20638,35.85346,1.9769357495881383,1.3082663048745031,30.821785056691546,11982.750266498691
499,499,19111,26580.0,2558,Lee,Iowa,,,-0.1722520630517459,42.6,35862,69.29609,3.117505995203837,3.045005855780492,31.30054096257877,7132.898332496793
500,500,19113,34626.0,15461,Linn,Iowa,,-0.22673792523364505,-0.10982971754571427,36.5,211226,294.6463,3.9512181265563897,2.619942620700104,24.54195979661595,7319.64814937555
501,501,19115,30556.0,961,Louisa,Iowa,,,-0.06013672066752386,39.8,11387,28.34235,0.5269166593483797,15.781153947483974,27.320628787213487,8439.448493896549
502,502,19121,35347.0,829,Madison,Iowa,,,-0.01854435543803179,39.8,15679,27.948,0.2933860577842975,1.2564576822501434,27.3614388672747,5287.326997895274
503,503,19125,31558.0,2314,Marion,Iowa,,,-0.12000405096701595,38.6,33309,60.06661,0.6754931099702783,1.5941637395298571,27.53009697078868,6947.071362094329
504,504,19127,30385.0,3753,Marshall,Iowa,,,-0.2501129325533334,39.6,40648,71.00075,1.6704388899822868,17.262841960244046,29.519287541822475,9232.926589254084
505,505,19139,31248.0,3296,Muscatine,Iowa,,,0.09216888838126988,38.2,42745,97.70969000000001,1.4177096736460404,15.915311732366359,26.194876593753662,7710.843373493976
506,506,19149,36509.0,3104,Plymouth,Iowa,,,-0.08903150468971427,41.2,24986,28.956090000000003,0.3041703353878172,2.9696630112863205,29.388457536220287,12422.956855839271
507,507,19153,36061.0,37530,Polk,Iowa,-0.0670498850574713,-0.19464988785046747,-0.175860336846984,34.7,430640,750.5123,6.003390302805128,7.581042169793795,21.71628274196545,8714.935909344233
508,508,19155,31953.0,7455,Pottawattamie,Iowa,-0.02976456781609195,-0.12292010591900307,,38.5,93158,98.03215,1.3600549603898753,6.602760900835142,26.89087356963439,8002.533330470812
